yyyymm	Index	D12	E12	b/m	tbl	AAA	BAA	lty	ntis	Rfree	infl	ltr	corpr	svar	csp	CRSP_SPvw	CRSP_SPvwx	Middle 	Young	MY	vwretd	vwretx	rf3mo	comDivCRSP	ffnetiss	mcap	ldy_m	lcrspnpy	NBERBC	FFR	IP 	m1y	m3y	fbp1	fbp2	fbp3	fbp4	fbp5	pslq	pslqs	pslqf	sent_ort	sent	dsent_ort	dsent	cfnai	cfnai_ma3	mcs	vrp	iv	rv	lrs	cape	cpiinx	level	slope	curve	cpi	cpi_cp	ppi	f1	f2	f3	f4	f5	f6	f7	f8
196201	68.84	2.0267	3.25	0.5284285714	0.0272	0.0442	0.0508	0.0419	0.0252403171	0.0022641017	0	-0.0014	0.008	0.0008078344	-0.0022987448	-0.037395	-0.03873	23117568.0001393	22816346.0001382	1.0132020263	-0.036179	-0.037519	0.0273	476.68	13.13	352175.02	-3.55839	-2.1151	0	2.15	27.5629	0.02528	0.02762	96.761	93.245	89.231	85.631	82.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0408	21.2	70.6	8.94903169	1.4494393869	0.0607245023	30	31.2	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196202	69.96	2.0333	3.31	0.522420733	0.0273	0.0442	0.0507	0.0414	0.0292859166	0.0022724161	0.0022222	0.0103	0.0052	0.0002628511	-0.0022097278	0.020573	0.016132	23138211.536233	22876130.8762674	1.0114003068	0.019502	0.015245	0.0271	1501.3	361.28	359164.85	-3.55633	-2.12135	0	2.37	28.0137	0.02477	0.02742	96.914	93.714	90.117	86.612	83.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0404	21.45	70.8	8.4432889029	1.1736507947	0.0879911657	30.1	31.2	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196203	69.55	2.04	3.37	0.5457245916	0.0272	0.0439	0.0504	0.0398	0.0245830129	0.0022641017	0.0022173	0.0253	0.0151	0.0002800618	-0.0028841357	-0.003822	-0.005116	23158993.2629263	22939409.3117733	1.0094661773	-0.004669	-0.006093	0.0275	457.56	86.68	358493.13	-3.57572	-2.12584	0	2.85	28.164	0.0268	0.02788	97.162	93.887	90.498	86.881	83.593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0393	21.44	70.8	8.2731061937	0.951286719	0.3430328137	30.1	31.3	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196204	65.24	2.0467	3.4033	0.5798626246	0.0273	0.0433	0.0502	0.0394	0.0256962675	0.0022724161	0.0022124	0.0082	0.0142	0.0010106175	-0.0023948455	-0.061767	-0.062467	23179989.6915961	23005967.1519944	1.0074169694	-0.063452	-0.064228	0.0274	263.78	0.01	335955.61	-3.50827	-2.11319	0	2.78	28.2241	0.027	0.02757	97.039	93.651	90.401	86.672	83.513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0384	20.66	71.1	8.409646646	0.9876827192	0.2540103096	30.2	31.3	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196205	59.63	2.0533	3.4367	0.6289943915	0.0269	0.0428	0.05	0.0393	0.0283205831	0.0022391579	0	0.0046	0	0.009832447	-0.0029059114	-0.079923	-0.08557	23201260.9242655	23075517.4837329	1.0052717464	-0.08468	-0.089819	0.027	1871.09	-0.01	306132.36	-3.37972	-2.08655	0	2.36	28.1941	0.02523	0.02732	97.1	93.88	90.534	86.856	83.613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0387	19.09	71.1	8.2162564691	1.0498528569	0.2139568944	30.2	31.4	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196206	54.75	2.06	3.47	0.6873574686	0.0273	0.0428	0.0502	0.0401	0.0271120529	0.0022724161	0	-0.0076	-0.0026	0.006018395	-0.0027952766	-0.080691	-0.082243	23222847.3579251	23147706.3279579	1.0030507554	-0.082632	-0.084352	0.029	462.28	18.4	280012.19	-3.31109	-2.07234	0	2.68	28.134	0.02924	0.02941	96.984	93.451	90.068	86.536	83.293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0391	16.83	71.1	8.7068835074	0.8524390052	0.3235749003	30.2	31.4	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196207	58.23	2.0667	3.49	0.6452260298	0.0292	0.0434	0.0505	0.0412	0.0303236974	0.0024303776	0.0022075	-0.0109	-0.0015	0.0018168284	-0.0025626272	0.065282	0.064049	23244767.2759583	23222120.4073898	1.0007748656	0.065504	0.064196	0.0286	356.35	-3638.32	295214.27	-3.35357	-1.98584	0	2.71	28.4045	0.02649	0.02916	96.746	93.351	89.91	86.442	83.008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0401	17.14	71.3	8.7705500009	1.0350787797	0.0196467369	30.3	31.4	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196208	59.12	2.0733	3.51	0.6333103516	0.0282	0.0435	0.0506	0.0401	0.0291679745	0.0023472431	0	0.0187	0.0143	0.0008019521	-0.0027495972	0.021669	0.015803	23267015.405406	23298296.8014934	0.9984650092	0.023414	0.017885	0.0281	1771.64	0.03	323519.69	-3.43662	-2.00785	0	2.93	28.4345	0.0268	0.02849	97.02	93.859	90.443	87.041	83.779	-0.017621	0.0043341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0398	17.57	71.3	8.3344551793	0.8656172003	0.2181558994	30.3	31.5	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196209	56.27	2.08	3.53	0.6663442606	0.0278	0.0432	0.0503	0.0398	0.0297847656	0.0023139873	0.0054975	0.0061	0.0089	0.0011769978	-0.0029218017	-0.048816	-0.050259	23289562.4960712	23375734.2587521	0.9961416403	-0.050154	-0.051782	0.0274	459.2	50.02	307308.41	-3.37856	-1.99222	0	2.9	28.6149	0.02716	0.02777	97.065	94.01	90.495	87.037	83.242	-0.0040855	0.015184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0398	17.32	71.5	8.3101985511	0.9333385274	0.3444737875	30.4	31.5	31.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196210	56.52	2.0967	3.5767	0.654153314	0.0274	0.0428	0.0499	0.0395	0.0272786054	0.0022807305	-0.0010971	0.0084	0.0068	0.0034521081	-0.0022837634	0.008313	0.006405	23312355.9363154	23453905.8809861	0.9938242246	0.002184	0.000427	0.0272	540.46	-0.01	307388.08	-3.37161	-1.9898	0	2.9	28.645	0.02482	0.02752	97.12	94.007	90.547	87.265	83.454	-0.10423	-0.070399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0393	16.74	71.5	8.1431975038	1.0299800428	0.2136966325	30.4	31.5	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196211	62.26	2.1133	3.6233	0.5941783459	0.0283	0.0425	0.0496	0.0396	0.0240704785	0.0023555568	0	0.0021	0.0062	0.001274783	-0.002819534	0.108268	0.100528	23335321.3938293	23532272.8605422	0.9915307735	0.110137	0.102924	0.0286	2230.26	0.02	339029.01	-3.44366	-2.00907	0	2.94	28.7652	0.027	0.029	97.128	93.796	90.371	87.179	83.792	-0.01962	0.029786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0392	17.85	71.5	8.3251213683	0.844501279	0.2745219992	30.4	31.5	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196212	63.1	2.13	3.67	0.5916270511	0.0287	0.0424	0.0492	0.0395	0.0192404167	0.0023888112	-0.0010983	0.0035	0.0023	0.0005438823	-0.0027965748	0.015534	0.01404	23358365.4283674	23610298.9091988	0.9892774342	0.011865	0.010056	0.0292	541.37	305.08	342950.69	-3.4459	-1.96575	0	2.93	28.7652	0.02954	0.02967	97.066	93.784	90.349	87.252	83.99	-0.0050167	0.016219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0386	18.59	71.5	8.4499859038	0.6354496291	0.3570455199	30.4	31.6	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196301	66.2	2.1367	3.6833	0.5649849894	0.0291	0.0421	0.0491	0.0398	0.0164434212	0.0024220644	0.0010983	-0.0001	0.0059	0.0006997699	-0.0030502697	0.050367	0.048957	23381379.0001409	23687465.0001421	0.9870781445	0.051848	0.050475	0.0293	454.78	21.39	361575.86	-3.50079	-1.98119	0	2.92	28.9756	0.02929	0.02972	97.016	94.065	90.301	87.048	83.509	-0.055791	0.014127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0383	19.26	71.5	8.4749989666	0.7016834651	0.4085977961	30.4	31.5	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196302	64.29	2.1433	3.6967	0.5819531179	0.0292	0.0419	0.0489	0.04	0.0125231833	0.0024303776	0.0010971	0.0008	0.0023	0.0003921329	-0.0030897221	-0.024189	-0.029164	23400729.8621333	23755109.1069012	0.9849776516	-0.021931	-0.026608	0.029	1693.01	1.15	351902.58	-3.45625	-1.96244	0	3	29.3062	0.02843	0.02941	97.082	93.981	90.294	86.952	83.299	0.014403	0.027921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0392	19.47	71.5	8.451504902	0.8146992862	0.410540555	30.4	31.6	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196303	66.57	2.15	3.71	0.5875285706	0.0289	0.0419	0.0488	0.0401	0.0136887704	0.0024054379	0.0010959	0.0009	0.0026	0.0003599355	-0.0029958802	0.036581	0.035156	23420009.6804004	23821439.3636146	0.982949767	0.032917	0.031233	0.0291	534.93	112.15	362748.06	-3.47966	-1.97007	0	2.98	29.4866	0.02853	0.02951	96.994	93.835	90.21	86.518	83.212	-0.023372	-0.015977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0393	19.29	71.8	8.5903844741	0.8631554047	0.3645233644	30.5	31.7	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196304	69.8	2.1667	3.7533	0.5587292741	0.029	0.0421	0.0487	0.0405	0.0145395457	0.0024137512	0	-0.0012	-0.0051	0.0003221604	-0.0026662205	0.04907	0.048177	23439290.1887671	23886539.2167578	0.9809985607	0.047439	0.046435	0.029	352.27	10.36	379993.47	-3.51822	-1.9815	0	2.9	29.7571	0.02858	0.02951	96.941	93.659	89.974	86.461	83.178	0.054127	0.081727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0397	20.15	71.8	8.6920543375	0.8948154924	0.3041494027	30.5	31.7	31.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196305	70.8	2.1833	3.7967	0.5516121932	0.0293	0.0422	0.0485	0.0406	0.0139989625	0.0024386906	0	0.0023	0.0048	0.0003036557	-0.0027292359	0.019674	0.013844	23458628.7560926	23950519.5769694	0.9791254459	0.020051	0.014726	0.03	2039.26	127.32	385988.13	-3.51906	-1.98501	0	3	30.1178	0.0296	0.03043	96.916	93.666	89.889	86.284	82.942	0.0035411	-0.007703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0393	20.51	71.8	8.8252656843	0.8449266231	0.3716569884	30.5	31.7	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196306	69.37	2.2	3.84	0.5672815754	0.0299	0.0423	0.0484	0.0407	0.017602692	0.0024885676	0.0043716	0.0019	0.0043	0.0002610984	-0.0027715822	-0.018605	-0.019806	23478065.3011136	24013508.2586725	0.9773293254	-0.01803	-0.019459	0.0299	488.25	5.78	378498.88	-3.4972	-1.9789	0	2.99	30.208	0.02985	0.03033	96.898	93.628	89.911	86.17	82.8	0.0095915	0.0044106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0399	20.38	72	8.867298595	0.860966621	0.3878509585	30.6	31.8	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196307	69.13	2.2033	3.88	0.5766216585	0.0318	0.0426	0.0484	0.0407	0.0093185742	0.0026464949	0.0043526	0.0031	0.0028	0.0005297971	-0.0020389843	-0.001821	-0.003131	23497620.0658039	24075639.5997739	0.9756068125	-0.001718	-0.002995	0.0327	474.54	21.08	377907.35	-3.48537	-2.04864	0	3.02	30.0877	0.03056	0.03319	96.564	93.017	89.602	85.877	82.516	0.014325	0.024874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0402	19.97	72.2	9.3664140248	0.7565711645	0.1267306824	30.7	31.8	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196308	72.5	2.2067	3.92	0.5498272363	0.0332	0.0429	0.0483	0.0408	0.0095196222	0.0027628465	0	0.0021	0.0035	0.0003269086	-0.0019554685	0.053466	0.048496	23517292.3197463	24137044.6344696	0.9739525145	0.052684	0.048035	0.0339	1766.61	107.21	396435.92	-3.53367	-2.06139	0	3.49	30.1478	0.03265	0.03437	96.361	92.942	89.549	85.741	82.356	0.033767	0.043203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.04	20.47	72.2	9.6232461637	0.5916265913	0.1191216837	30.7	31.9	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196309	71.7	2.21	3.96	0.5472236248	0.0338	0.0431	0.0484	0.041	0.010313262	0.0028127073	0	0.0004	-0.0023	0.0003299103	-0.0015243919	-0.010402	-0.011579	23537060.0457956	24197842.1761457	0.9723593727	-0.011898	-0.013317	0.0337	490.68	11.11	391116.44	-3.51745	-2.05707	0	3.48	30.4484	0.03432	0.03442	96.36	92.924	89.526	85.709	82.187	-0.0075382	0.025124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0408	20.96	72.2	9.7121597188	0.5231778069	0.2288323016	30.7	31.9	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196310	74.01	2.2333	3.98	0.5309640772	0.0345	0.0432	0.0483	0.0415	0.0102799661	0.0028708751	0.0010852	-0.0026	0.0049	0.0005035319	-0.0017563594	0.034825	0.03329	23556880.6166711	24258131.124711	0.9708190439	0.027708	0.026276	0.0348	556.06	66.96	401803.07	-3.54306	-2.06389	0	3.5	30.6588	0.03285	0.03529	96.4	92.76	89.357	85.447	81.945	0.026806	0.036365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0411	20.89	72.5	9.7834162244	0.6534940889	0.166227266	30.8	32	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196311	73.23	2.2567	4	0.5342962213	0.0352	0.0433	0.0484	0.0414	0.0060125452	0.0029290395	0.001084	0.0051	0.0015	0.0031101657	-0.0017575761	-0.004487	-0.011085	23576692.446333	24317984.2777467	0.9693223128	-0.005549	-0.011692	0.035	2489.12	0.86	395619.78	-3.50552	-2.05547	0	3.48	30.8091	0.0328	0.03554	96.259	92.658	89.245	85.537	82.077	-0.05313	-0.055238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0412	20.72	72.5	9.8644153602	0.6109205139	0.0344438614	30.8	32	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196312	75.02	2.28	4.02	0.5255914542	0.0352	0.0435	0.0485	0.0417	0.0089546781	0.0029290395	0.0021645	-0.0006	-0.0034	0.0002735667	-0.0014968686	0.026065	0.024651	23596417.5594651	24377443.8675233	0.9678595205	0.021736	0.019978	0.0351	600.75	2282.21	404967.51	-3.52389	-2.09842	0	3.38	30.749	0.03483	0.03585	96.233	92.472	88.892	85.198	81.838	-0.020571	0.016359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0413	21.04	72.7	10.1081483279	0.5921799317	0.1345152968	30.9	32.1	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196401	77.04	2.2967	4.0733	0.5106068709	0.0352	0.0439	0.0483	0.0421	0.0142935238	0.0029290395	0.0010805	-0.0014	0.0087	0.0001833411	-0.0017279613	0.027391	0.026373	23615965.0001423	24436519.0001467	0.9664209947	0.02579	0.024731	0.035	405.71	-211.14	416043.56	-3.55499	-2.09974	0	3.48	31.0195	0.03448	0.03554	96.292	92.5	88.846	85.4	81.921	-0.071359	-0.051987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0417	21.63	72.7	10.0305955223	0.6078548777	0.1389437697	30.9	32.2	31.8	-0.623555819	0.2065492948	-0.359590447	-0.2254817431	0.6652326607	0.0604068532	-0.5023764781	-0.847771859
196402	77.8	2.3133	4.1267	0.5011622966	0.0353	0.0436	0.0483	0.0424	0.0174078735	0.0029373484	-0.0010805	-0.0011	0.0054	7.16995E-005	-0.0014884159	0.017015	0.012171	23631619.460971	24497177.3327178	0.9646316067	0.017207	0.012653	0.036	1920.08	96.82	425199.16	-3.55784	-2.10117	0	3.48	31.2299	0.03534	0.03656	96.14	92.336	88.616	85.16	81.761	-0.024748	0.015075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0415	21.83	72.7	10.270912369	0.5628003194	0.0790137306	30.9	32.2	31.6	-0.8522973413	0.2938377725	-0.5060637947	0.8035973635	-0.0517714591	-0.2694362414	-0.111037798	-0.5549099478
196403	78.98	2.33	4.18	0.5236754417	0.0354	0.0438	0.0483	0.0424	0.0177831955	0.0029456573	0.0010805	0.0037	-0.0062	0.0001147114	-0.0018579462	0.017232	0.015814	23647105.3251265	24557251.8562343	0.9628704464	0.017636	0.015967	0.0351	639.2	82.41	432109.24	-3.5654	-2.10155	0	3.43	31.2299	0.03528	0.0359	96.165	92.171	88.36	84.731	81.594	0.031386	0.044794	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0422	22.17	72.7	10.3655192684	0.705403972	0.099932715	30.9	32.2	31.6	-0.2918418594	-0.3641050729	0.4019152456	0.60114628	-0.3277317033	-1.2012686068	0.0355852333	-1.2532614206
196404	79.46	2.3467	4.23	0.5253031069	0.0347	0.044	0.0485	0.0423	0.0207679582	0.0028874938	0.0010793	0.0047	0.004	0.0002547551	-0.0019835029	0.006192	0.005297	23662524.9353952	24616544.2142965	0.9611509318	0.004608	0.003672	0.0345	403.87	0.49	434367.19	-3.5664	-2.10134	0	3.47	31.7409	0.03356	0.03503	96.298	92.362	88.586	84.925	81.55	-0.040664	-0.022738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0423	22.42	72.7	10.1249606603	0.8137146307	0.1208149131	30.9	32.2	31.6	-1.0529261593	0.5498269274	-0.3113547793	-0.8679227138	1.23164613	-0.0134114085	-0.2913550637	0.8561368852
196405	80.37	2.3633	4.28	0.5190357804	0.0348	0.0441	0.0485	0.0422	0.0211792722	0.0028958031	0	0.005	0.0057	0.0002257771	-0.0019289225	0.016815	0.01146	23677967.3211841	24674843.8877148	0.9594859086	0.017403	0.012531	0.0347	2176.54	8.39	442009.9	-3.57272	-2.09976	0	3.5	31.9212	0.03265	0.03523	96.24	92.433	88.759	85.105	81.94	-0.025722	-0.0032276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.042	22.57	72.7	10.02939113	0.757514277	0.0014834889	30.9	32.2	31.5	-0.6698954598	0.163581509	-0.2504099899	-0.0132499032	0.5800316341	-0.4471800077	-0.1044098328	-0.7194096298
196406	81.69	2.38	4.33	0.5122068551	0.0348	0.0441	0.0485	0.0419	0.0205029394	0.0028958031	0.0021552	0.0069	0.0048	0.0003978509	-0.0019886295	0.018084	0.016779	23693504.4725371	24731940.5560473	0.9578869559	0.01508	0.013413	0.0347	639.89	86.78	448172.88	-3.57442	-2.10099	0	3.5	32.0114	0.03411	0.03493	96.291	92.721	88.976	85.318	81.957	-0.05656	-0.0074496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0417	22.3	72.9	9.9348596244	0.6359112603	0.1632035347	31	32.3	31.5	-0.2436741859	-0.2839091389	0.3822505157	0.2054208651	-0.1223245168	-0.8173867135	0.0079138559	-0.2693000578
196407	83.18	2.4	4.3767	0.5063607181	0.0346	0.044	0.0483	0.0421	0.0213126047	0.0028791845	0.0021505	0.0008	0.0052	0.0001989067	-0.0022379109	0.01891	0.017953	23709188.4545635	24787637.5223698	0.9563637191	0.020118	0.019127	0.0347	426.18	0.29	457140.8	-3.59809	-2.10508	0	3.42	32.2218	0.03259	0.03508	96.321	92.953	89.043	85.306	81.84	0.058182	0.058416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0419	22.98	73.2	9.826479694	0.7119996514	0.1446070557	31.1	32.3	31.6	-1.0444983385	0.361087979	-0.1054567781	-0.0108985936	0.642008775	-0.3955516405	-0.022919642	-1.2183102737
196408	81.83	2.42	4.4233	0.5079429444	0.035	0.0441	0.0482	0.0423	0.0206965832	0.0029124214	-0.0010747	0.002	0.0037	0.0004259263	-0.0018720556	-0.011621	-0.016285	23725049.4487114	24841765.7705148	0.9549232886	-0.011266	-0.015575	0.035	1997.03	3.13	450562.62	-3.56535	-2.0964	0	3.5	32.4322	0.03264	0.03498	96.259	92.804	88.953	85.245	81.792	-0.048509	-0.038841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0419	22.65	72.9	9.9043930652	0.7326115626	0.0880048504	31	32.3	31.6	-0.7288088475	-0.4002799898	-0.1796566515	0.7774262641	0.2559379464	-1.3976702469	-0.6469191039	0.0574908924
196409	84.18	2.44	4.47	0.4865371214	0.0353	0.0442	0.0482	0.0421	0.0204030634	0.0029373484	0.0021482	0.005	0.0021	0.0001704974	-0.0019531682	0.030399	0.029022	23741094.7853187	24894198.2014879	0.9535696475	0.03048	0.028792	0.0355	667.47	50.23	463533.52	-3.57996	-2.0992	0	3.45	32.5525	0.03523	0.03605	96.178	92.687	88.864	85.221	81.901	-0.0081616	0.015864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.042	22.89	73.2	10.1038895855	0.5315407173	0.151342145	31.1	32.3	31.7	-0.8431500556	-0.3834245409	0.2430559361	0.4857255012	0.4203668191	-1.0315535582	-0.6786743678	-0.995381174
196410	84.86	2.46	4.4967	0.4878132588	0.0357	0.0442	0.0481	0.0421	0.0201157102	0.0029705834	0.0010724	0.0043	0.005	0.0001870439	-0.0022257355	0.008745	0.007566	23757308.9910209	24944863.5654813	0.9523032054	0.008869	0.00773	0.0355	535.83	10.53	466492	-3.58788	-2.09974	0	3.36	32.1016	0.03427	0.03605	96.179	92.557	88.753	85.201	81.833	0.012933	0.041777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0419	23.21	73.2	10.1193896245	0.61319241	0.0774145068	31.1	32.4	31.7	1.0142103621	-0.8377197162	-0.1325211999	1.7823344385	-1.8636177981	-1.2276022949	-2.0000125588	-2.4925256043
196411	84.42	2.48	4.5233	0.4865037753	0.0364	0.0443	0.0481	0.0422	0.0191663907	0.0030287421	0.0021413	0.0017	-0.0004	0.0002128659	-0.0024802459	0.001598	-0.004588	23773654.8484736	24993759.603079	0.951120436	0.003089	-0.002673	0.0384	2704	26.47	463264.04	-3.56442	-2.09513	0	3.52	33.0935	0.03574	0.03856	95.873	92.26	88.442	84.938	81.598	0.014885	0.0000975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0415	23.23	73.4	10.5516249629	0.4630462383	-0.0724821082	31.2	32.5	31.7	-2.3082677678	0.3158912748	-0.0383489073	-1.3385631062	2.5072129697	-1.2317646014	1.3997817177	1.7208016846
196412	84.75	2.5	4.55	0.4872273003	0.0384	0.0444	0.0481	0.0423	0.0230944256	0.0031948909	0.0010689	0.003	0.0088	0.0003512132	-0.0023805734	0.005228	0.003803	23790075.4245559	25040964.9022091	0.9500136315	0.00369	0.001939	0.0382	718.15	4024.77	469756.68	-3.56943	-2.12632	0	3.85	33.4842	0.03427	0.03815	96.031	92.445	88.777	85.207	81.555	-0.026729	-0.0087825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0418	22.75	73.4	10.305378263	0.5211887211	-0.0262265004	31.2	32.5	31.7	-1.4323534241	-0.0471676728	-0.350185325	-0.6407631908	1.5234327429	0.0255735383	-1.103197127	0.3018856452
196501	87.56	2.5167	4.5933	0.4717231907	0.0381	0.0443	0.048	0.0422	0.0179028876	0.0031699703	0	0.004	0.0081	0.0001658128	-0.0022007442	0.034791	0.033837	23806497.0001435	25086649.0001508	0.9489707852	0.038646	0.037663	0.0387	426.09	85.68	487139.37	-3.60423	-2.1369	0	3.9	33.8449	0.03884	0.03902	95.983	92.426	88.831	85.274	81.535	0.037921	0.073562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0419	23.27	73.4	10.5171563338	0.2106380917	0.2018889602	31.2	32.6	31.8	-0.9978660662	-0.2280881404	-0.2198093162	-0.0011993332	1.2312843483	-0.9835722416	-0.754223518	-0.5924118648
196502	87.43	2.5333	4.6367	0.4713994776	0.0393	0.0441	0.0478	0.0424	0.01482136	0.0032696489	0	0.0014	0.0009	0.0003931965	-0.0022017761	0.003746	-0.000853	23819317.1500928	25118241.0236916	0.9481510069	0.006947	0.002635	0.0399	2116.91	124.12	488655.32	-3.59259	-2.13444	0	3.98	34.0554	0.03849	0.04036	95.861	92.228	88.672	85.179	81.36	-0.016367	0.026647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0421	23.37	73.4	10.6962039422	0.2023250527	0.0767276818	31.2	32.6	31.9	-0.4642951006	-0.4141118667	-0.6124056371	0.377492284	0.4178576008	-0.9741285293	-0.2410902213	-0.6885505644
196503	86.16	2.55	4.68	0.469489905	0.0393	0.0442	0.0478	0.0422	0.0191323595	0.0032696489	0.0010678	0.0054	0.0012	0.0001446203	-0.0021373681	-0.012213	-0.013685	23832163.3353515	25149694.8624619	0.9473487072	-0.009715	-0.011428	0.0393	765.38	8.56	482707.61	-3.57101	-2.12904	0	4.04	34.5062	0.03788	0.03994	95.944	92.263	88.637	85.221	81.451	0.033963	0.02092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0421	23.25	73.6	10.6085114839	0.2576064479	0.0921322388	31.3	32.6	31.9	-1.4273880456	-0.3207889946	0.0425340881	0.030822307	1.3316191491	-1.2051857098	-0.5299598725	-0.4557138268
